sentence_key	OLD1_sentence_key	texte_expe	item	type-de-phrase	audio_type	task_question_type	list	spk_sex	spk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	OLDsentence_key	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	texte_turn_brut	spk_age	OLD_sentence_key
185-is.it.question-yn-OR-31-B-0-06-AD-M-WE2_A001_6885	091-yn-OR-31-B-0-06-AD-M-WE2_A001_6885	ça a fait une heure là ? 	31	yes-no	orig	is.it.question	E	M	BV1	6	185	NO	NO	3	NO	NO	YES	NO	ça a fait une heure là ? 	YES	whisf-eslo2-yn	WE2_A001_6885	6	NO	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ça a fait une heure là ?	NOAGE	091-yn-OR-31-B-0-06-AD-M-WE2_A001_6885
186-is.it.question-yn-DE-31-C-0-06-AD-M-WE2_A001_6885	151-yn-DE-31-C-0-06-AD-M-WE2_A001_6885	ça a fait une heure là ? 	31	yes-no	delex	is.it.question	F	M	BV1	6	186	NO	NO	3	NO	NO	YES	NO	ça a fait une heure là ? 	YES	whisf-eslo2-yn	WE2_A001_6885	6	NO	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ça a fait une heure là ?	NOAGE	151-yn-DE-31-C-0-06-AD-M-WE2_A001_6885
187-is.it.question-yn-OR-32-A-0-06-AL-M-WE2_A005_206	117-yn-OR-32-A-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	orig	is.it.decla	A	M	ch_OB1	6	187	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	117-yn-OR-32-C-0-06-AL-M-WE2_A005_206
188-is.it.question-yn-DE-32-B-0-06-AL-M-WE2_A005_206	177-yn-DE-32-B-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	delex	is.it.decla	B	M	ch_OB1	6	188	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	177-yn-DE-32-A-0-06-AL-M-WE2_A005_206
189-is.it.question-yn-CL-32-C-0-06-AL-M-WE2_A005_206	057-yn-CL-32-C-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	clair	is.it.question	C	M	ch_OB1	6	189	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	057-yn-CL-32-B-0-06-AL-M-WE2_A005_206
190-is.it.question-yn-OR-32-A-0-06-AL-M-WE2_A005_206	117-yn-OR-32-A-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	orig	is.it.question	D	M	ch_OB1	6	190	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	117-yn-OR-32-C-0-06-AL-M-WE2_A005_206
191-is.it.question-yn-DE-32-B-0-06-AL-M-WE2_A005_206	177-yn-DE-32-B-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	delex	is.it.question	E	M	ch_OB1	6	191	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	177-yn-DE-32-A-0-06-AL-M-WE2_A005_206
192-is.it.question-yn-CL-32-C-0-06-AL-M-WE2_A005_206	057-yn-CL-32-C-0-06-AL-M-WE2_A005_206	c'était vraiment un choix ? 	32	yes-no	clair	is.it.decla	F	M	ch_OB1	6	192	NO	NO	3	NO	NO	YES	NO	et donc ça c'était vraiment un choix ? 	YES	whisf-eslo2-yn	WE2_A005_206	7	NO	NO	NO	subj-full-DP	NO	ce-subj	2	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et donc ça c'était vraiment un choix ?	NOAGE	057-yn-CL-32-B-0-06-AL-M-WE2_A005_206
193-is.it.question-yn-DE-33-A-0-07-AH-F-WE2_A007_4520	152-yn-DE-33-A-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	delex	is.it.decla	A	F	ch_CD2	7	193	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	152-yn-DE-33-B-0-07-AH-F-WE2_A007_4520
194-is.it.question-yn-CL-33-B-0-07-AH-F-WE2_A007_4520	032-yn-CL-33-B-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	clair	is.it.question	B	F	ch_CD2	7	194	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	032-yn-CL-33-C-0-07-AH-F-WE2_A007_4520
195-is.it.question-yn-OR-33-C-0-07-AH-F-WE2_A007_4520	092-yn-OR-33-C-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	orig	is.it.question	C	F	ch_CD2	7	195	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	092-yn-OR-33-A-0-07-AH-F-WE2_A007_4520
196-is.it.question-yn-DE-33-A-0-07-AH-F-WE2_A007_4520	152-yn-DE-33-A-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	delex	is.it.question	D	F	ch_CD2	7	196	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	152-yn-DE-33-B-0-07-AH-F-WE2_A007_4520
197-is.it.question-yn-CL-33-B-0-07-AH-F-WE2_A007_4520	032-yn-CL-33-B-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	clair	is.it.decla	E	F	ch_CD2	7	197	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	032-yn-CL-33-C-0-07-AH-F-WE2_A007_4520
198-is.it.question-yn-OR-33-C-0-07-AH-F-WE2_A007_4520	092-yn-OR-33-C-0-07-AH-F-WE2_A007_4520	tu t'y plais dans ce quartier ? 	33	yes-no	orig	is.it.decla	F	F	ch_CD2	7	198	NO	NO	4	NO	NO	YES	NO	tu t'y plais dans ce quartier ? 	YES	whisf-eslo2-yn	WE2_A007_4520	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu t'y plais dans ce quartier ?	NOAGE	092-yn-OR-33-A-0-07-AH-F-WE2_A007_4520
199-is.it.question-yn-CL-34-A-0-06-AH-F-WE2_A007_917	058-yn-CL-34-A-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	clair	is.it.question	A	F	ch_CD2	6	199	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	058-yn-CL-34-A-0-06-AH-F-WE2_A007_917
200-is.it.question-yn-OR-34-B-0-06-AH-F-WE2_A007_917	118-yn-OR-34-B-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	orig	is.it.question	B	F	ch_CD2	6	200	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	118-yn-OR-34-B-0-06-AH-F-WE2_A007_917
201-is.it.question-yn-DE-34-C-0-06-AH-F-WE2_A007_917	178-yn-DE-34-C-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	delex	is.it.question	C	F	ch_CD2	6	201	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	178-yn-DE-34-C-0-06-AH-F-WE2_A007_917
202-is.it.question-yn-CL-34-A-0-06-AH-F-WE2_A007_917	058-yn-CL-34-A-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	clair	is.it.decla	D	F	ch_CD2	6	202	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	058-yn-CL-34-A-0-06-AH-F-WE2_A007_917
203-is.it.question-yn-OR-34-B-0-06-AH-F-WE2_A007_917	118-yn-OR-34-B-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	orig	is.it.decla	E	F	ch_CD2	6	203	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	118-yn-OR-34-B-0-06-AH-F-WE2_A007_917
204-is.it.question-yn-DE-34-C-0-06-AH-F-WE2_A007_917	178-yn-DE-34-C-0-06-AH-F-WE2_A007_917	tu étais monitrice ? 	34	yes-no	delex	is.it.decla	F	F	ch_CD2	6	204	NO	NO	3	NO	NO	YES	NO	euh tu étais monitrice ? 	YES	whisf-eslo2-yn	WE2_A007_917	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	euh	1	0	NO	NO	NO	spk1	euh tu étais monitrice ?	NOAGE	178-yn-DE-34-C-0-06-AH-F-WE2_A007_917
205-is.it.question-yn-OR-35-A-0-06-AH-F-WE2_A018_3172	093-yn-OR-35-A-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	orig	is.it.question	A	F	ch_CD2	6	205	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	093-yn-OR-35-C-0-06-AH-F-WE2_A018_3172
206-is.it.question-yn-DE-35-B-0-06-AH-F-WE2_A018_3172	153-yn-DE-35-B-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	delex	is.it.question	B	F	ch_CD2	6	206	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	153-yn-DE-35-A-0-06-AH-F-WE2_A018_3172
207-is.it.question-yn-CL-35-C-0-06-AH-F-WE2_A018_3172	033-yn-CL-35-C-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	clair	is.it.decla	C	F	ch_CD2	6	207	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	033-yn-CL-35-B-0-06-AH-F-WE2_A018_3172
208-is.it.question-yn-OR-35-A-0-06-AH-F-WE2_A018_3172	093-yn-OR-35-A-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	orig	is.it.decla	D	F	ch_CD2	6	208	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	093-yn-OR-35-C-0-06-AH-F-WE2_A018_3172
209-is.it.question-yn-DE-35-B-0-06-AH-F-WE2_A018_3172	153-yn-DE-35-B-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	delex	is.it.decla	E	F	ch_CD2	6	209	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	153-yn-DE-35-A-0-06-AH-F-WE2_A018_3172
210-is.it.question-yn-CL-35-C-0-06-AH-F-WE2_A018_3172	033-yn-CL-35-C-0-06-AH-F-WE2_A018_3172	vous vous y trouvez bien ? 	35	yes-no	clair	is.it.question	F	F	ch_CD2	6	210	NO	NO	3	NO	NO	YES	NO	et dans le quartier vous vous y trouvez bien ? 	YES	whisf-eslo2-yn	WE2_A018_3172	9	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	et dans le quartier vous vous y trouvez bien ?	NOAGE	033-yn-CL-35-B-0-06-AH-F-WE2_A018_3172
211-is.it.question-yn-DE-36-A-0-06-AG-M-WE2_A021_6777	179-yn-DE-36-A-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	delex	is.it.question	A	M	ch_BH8	6	211	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	179-yn-DE-36-B-0-06-AG-M-WE2_A021_6777
212-is.it.question-yn-CL-36-B-0-06-AG-M-WE2_A021_6777	059-yn-CL-36-B-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	clair	is.it.decla	B	M	ch_BH8	6	212	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	059-yn-CL-36-C-0-06-AG-M-WE2_A021_6777
213-is.it.question-yn-OR-36-C-0-06-AG-M-WE2_A021_6777	119-yn-OR-36-C-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	orig	is.it.decla	C	M	ch_BH8	6	213	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	119-yn-OR-36-A-0-06-AG-M-WE2_A021_6777
214-is.it.question-yn-DE-36-A-0-06-AG-M-WE2_A021_6777	179-yn-DE-36-A-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	delex	is.it.decla	D	M	ch_BH8	6	214	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	179-yn-DE-36-B-0-06-AG-M-WE2_A021_6777
215-is.it.question-yn-CL-36-B-0-06-AG-M-WE2_A021_6777	059-yn-CL-36-B-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	clair	is.it.question	E	M	ch_BH8	6	215	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	059-yn-CL-36-C-0-06-AG-M-WE2_A021_6777
216-is.it.question-yn-OR-36-C-0-06-AG-M-WE2_A021_6777	119-yn-OR-36-C-0-06-AG-M-WE2_A021_6777	tu parles un peu anglais ? 	36	yes-no	orig	is.it.question	F	M	ch_BH8	6	216	NO	NO	3	NO	NO	YES	NO	ouais tu parles un peu anglais ? 	YES	whisf-eslo2-yn	WE2_A021_6777	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	ouais tu parles un peu anglais ?	NOAGE	119-yn-OR-36-A-0-06-AG-M-WE2_A021_6777
217-is.it.question-yn-CL-37-A-0-11-AM-F-WE2_A025_3273	034-yn-CL-37-A-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	clair	is.it.decla	A	F	ch_PP6	11	217	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	034-yn-CL-37-A-0-11-AM-F-WE2_A025_3273
218-is.it.question-yn-OR-37-B-0-11-AM-F-WE2_A025_3273	094-yn-OR-37-B-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	orig	is.it.decla	B	F	ch_PP6	11	218	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	094-yn-OR-37-B-0-11-AM-F-WE2_A025_3273
219-is.it.question-yn-DE-37-C-0-11-AM-F-WE2_A025_3273	154-yn-DE-37-C-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	delex	is.it.decla	C	F	ch_PP6	11	219	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	154-yn-DE-37-C-0-11-AM-F-WE2_A025_3273
220-is.it.question-yn-CL-37-A-0-11-AM-F-WE2_A025_3273	034-yn-CL-37-A-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	clair	is.it.question	D	F	ch_PP6	11	220	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	034-yn-CL-37-A-0-11-AM-F-WE2_A025_3273
221-is.it.question-yn-OR-37-B-0-11-AM-F-WE2_A025_3273	094-yn-OR-37-B-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	orig	is.it.question	E	F	ch_PP6	11	221	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	094-yn-OR-37-B-0-11-AM-F-WE2_A025_3273
222-is.it.question-yn-DE-37-C-0-11-AM-F-WE2_A025_3273	154-yn-DE-37-C-0-11-AM-F-WE2_A025_3273	tu étais la seule qui surveillait les enfants ? 	37	yes-no	delex	is.it.question	F	F	ch_PP6	11	222	NO	NO	3	NO	NO	YES	NO	tu étais la seule qui surveillait les enfants ? 	YES	whisf-eslo2-yn	WE2_A025_3273	8	NO	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	0	2	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu étais la seule qui surveillait les enfants ?	NOAGE	154-yn-DE-37-C-0-11-AM-F-WE2_A025_3273
223-is.it.question-yn-OR-38-A-0-08-AM-F-WE2_A025_8981	120-yn-OR-38-A-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	orig	is.it.decla	A	F	ch_PP6	8	223	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	120-yn-OR-38-C-0-08-AM-F-WE2_A025_8981
224-is.it.question-yn-DE-38-B-0-08-AM-F-WE2_A025_8981	180-yn-DE-38-B-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	delex	is.it.decla	B	F	ch_PP6	8	224	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	180-yn-DE-38-A-0-08-AM-F-WE2_A025_8981
225-is.it.question-yn-CL-38-C-0-08-AM-F-WE2_A025_8981	060-yn-CL-38-C-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	clair	is.it.question	C	F	ch_PP6	8	225	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	060-yn-CL-38-B-0-08-AM-F-WE2_A025_8981
226-is.it.question-yn-OR-38-A-0-08-AM-F-WE2_A025_8981	120-yn-OR-38-A-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	orig	is.it.question	D	F	ch_PP6	8	226	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	120-yn-OR-38-C-0-08-AM-F-WE2_A025_8981
227-is.it.question-yn-DE-38-B-0-08-AM-F-WE2_A025_8981	180-yn-DE-38-B-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	delex	is.it.question	E	F	ch_PP6	8	227	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	180-yn-DE-38-A-0-08-AM-F-WE2_A025_8981
228-is.it.question-yn-CL-38-C-0-08-AM-F-WE2_A025_8981	060-yn-CL-38-C-0-08-AM-F-WE2_A025_8981	tu avais été interviewée ? 	38	yes-no	clair	is.it.decla	F	F	ch_PP6	8	228	NO	NO	4	NO	NO	YES	NO	tu avais été interviewée ? 	YES	whisf-eslo2-yn	WE2_A025_8981	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu avais été interviewée ?	NOAGE	060-yn-CL-38-B-0-08-AM-F-WE2_A025_8981
